LFQ intensity MCI_003,LFQ intensity MCI_154,LFQ intensity MCI_242,LFQ intensity MCI_219,LFQ intensity MCI_068,LFQ intensity CTRL_019,LFQ intensity CTRL_275,LFQ intensity CTRL_375,LFQ intensity CTRL_351,LFQ intensity CTRL_111,LFQ intensity AD_214,LFQ intensity AD_082,LFQ intensity AD_075,LFQ intensity AD_078,LFQ intensity AD_059,Protein IDs,Protein names,Gene names,Fasta headers
192997376,171159616,182280960,257364704,178327296,272107392,261923312,253003952,251394864,268507648,168344768,188326656,142465248,158255200,209567168,P23471,Receptor-type tyrosine-protein phosphatase zeta,PTPRZ1,sp|P23471|PTPRZ_HUMAN Receptor-type tyrosine-protein phosphatase zeta OS=Homo sapiens OX=9606 GN=PTPRZ1 PE=1 SV=4
233021712,257464208,233385552,367450848,202438640,199670496,163589856,165461984,157493440,214889728,315041536,338582688,256085632,281610112,299841536,P23515,Oligodendrocyte-myelin glycoprotein,OMG,sp|P23515|OMGP_HUMAN Oligodendrocyte-myelin glycoprotein OS=Homo sapiens OX=9606 GN=OMG PE=1 SV=2
7726419,0,5220252,0,0,0,0,6154616,3656998.5,0,8658895,0,5277421.5,5218463,0,P23528,Cofilin-1;Cofilin-2,CFL1;CFL2,sp|P23528|COF1_HUMAN Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3;sp|Q9Y281|COF2_HUMAN Cofilin-2 OS=Homo sapiens OX=9606 GN=CFL2 PE=1 SV=1
0,0,0,0,0,12092436,12863295,13148682,11393862,13793739,0,0,0,0,0,P24043,Laminin subunit alpha-2,LAMA2,sp|P24043|LAMA2_HUMAN Laminin subunit alpha-2 OS=Homo sapiens OX=9606 GN=LAMA2 PE=1 SV=4
1523649664,1453407104,874257728,1179847424,1112477568,978118720,1301748608,924743616,994194048,802053632,719456128,671751296,856820672,837425984,834458624,P24592,Insulin-like growth factor-binding protein 6,IGFBP6,sp|P24592|IBP6_HUMAN Insulin-like growth factor-binding protein 6 OS=Homo sapiens OX=9606 GN=IGFBP6 PE=1 SV=1
26845568,16135445,25002332,26166760,0,0,26416224,16514724,19404510,15350759,26005474,40018688,29918148,24272316,35229564,P24593,Insulin-like growth factor-binding protein 5,IGFBP5,sp|P24593|IBP5_HUMAN Insulin-like growth factor-binding protein 5 OS=Homo sapiens OX=9606 GN=IGFBP5 PE=1 SV=1
134188696,166510016,129913656,210776192,122109336,409908544,258026304,271708352,389964288,301372288,105449784,134785408,89893008,233868080,149087328,P25311,Zinc-alpha-2-glycoprotein,AZGP1,sp|P25311|ZA2G_HUMAN Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2
40948168,92343592,63001192,94433800,63150536,39496316,32049460,21244778,25796120,23826594,64153800,70954872,85590472,87169696,75283400,P26992,Ciliary neurotrophic factor receptor subunit alpha,CNTFR,sp|P26992|CNTFR_HUMAN Ciliary neurotrophic factor receptor subunit alpha OS=Homo sapiens OX=9606 GN=CNTFR PE=1 SV=2
67937264,67182472,72821056,114261232,103754240,29965292,56676652,43426276,56874900,92897696,45390972,100416088,58438912,47342604,80553064,P27169,Serum paraoxonase/arylesterase 1,PON1,sp|P27169|PON1_HUMAN Serum paraoxonase/arylesterase 1 OS=Homo sapiens OX=9606 GN=PON1 PE=1 SV=3
112625080,143603952,126433224,142896832,110016984,123085688,126837584,119125128,121843584,98027504,121431568,141044496,129407328,179684464,138239328,P27797,Calreticulin,CALR,sp|P27797|CALR_HUMAN Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1
0,0,0,0,0,9246832,11715315,15506065,0,0,0,0,0,0,0,P29279,Connective tissue growth factor,CTGF,sp|P29279|CTGF_HUMAN Connective tissue growth factor OS=Homo sapiens OX=9606 GN=CTGF PE=1 SV=2
71321992,86776392,92145104,73285672,95252432,87339064,97923680,93316656,92792480,67195360,71032888,57432308,59481668,52312748,64911648,P29622,Kallistatin,SERPINA4,sp|P29622|KAIN_HUMAN Kallistatin OS=Homo sapiens OX=9606 GN=SERPINA4 PE=1 SV=3
237943536,262688160,270532672,258365872,226914464,255423728,236798688,342689152,321313664,246657120,253561568,284618944,326377664,225013008,260219856,P30086,Phosphatidylethanolamine-binding protein 1;Hippocampal cholinergic neurostimulating peptide,PEBP1,sp|P30086|PEBP1_HUMAN Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3
7800272.5,0,0,13061227,10294240,0,0,0,0,6546696.5,0,0,11033007,0,0,P30101,Protein disulfide-isomerase A3,PDIA3,sp|P30101|PDIA3_HUMAN Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4
29982378,53631652,35939984,48999836,34634452,16447294,20871700,0,13854970,17705100,0,36079560,31787592,43231588,42183752,P30530,Tyrosine-protein kinase receptor UFO,AXL,sp|P30530|UFO_HUMAN Tyrosine-protein kinase receptor UFO OS=Homo sapiens OX=9606 GN=AXL PE=1 SV=4
21077176,0,0,0,0,7013024,6836345,6736131,5455977.5,0,0,0,0,0,0,P31150,Rab GDP dissociation inhibitor alpha,GDI1,sp|P31150|GDIA_HUMAN Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2
29191652,28362500,26967894,30725280,0,34766212,21779946,40872404,28333882,27829912,42631372,37493800,40197740,35774488,33172410,P32004,Neural cell adhesion molecule L1,L1CAM,sp|P32004|L1CAM_HUMAN Neural cell adhesion molecule L1 OS=Homo sapiens OX=9606 GN=L1CAM PE=1 SV=2
43409076,29838060,43218516,39488716,47718524,48080952,52000240,24996148,16177705,21291472,42799828,32555346,34645776,51389560,30279608,P33908,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA",MAN1A1,"sp|P33908|MA1A1_HUMAN Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA OS=Homo sapiens OX=9606 GN=MAN1A1 PE=1 SV=3"
56232944,65749304,37131232,46511820,44653424,49838532,55465304,35403468,44963904,31400610,31834936,27196920,24220572,19991736,43676456,P34096,Ribonuclease 4,RNASE4,sp|P34096|RNAS4_HUMAN Ribonuclease 4 OS=Homo sapiens OX=9606 GN=RNASE4 PE=1 SV=3
11348104,20307768,14912850,20273914,15859942,25005258,21453610,9056345,0,18086518,13058327,14496844,14017307,18076026,16402759,P35052,Glypican-1;Secreted glypican-1,GPC1,sp|P35052|GPC1_HUMAN Glypican-1 OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2
92468064,48920524,129085736,97262640,102263112,56949780,58036908,61270392,54783816,32223010,0,209221488,102359104,69306944,137573440,P35542,Serum amyloid A-4 protein,SAA4,sp|P35542|SAA4_HUMAN Serum amyloid A-4 protein OS=Homo sapiens OX=9606 GN=SAA4 PE=1 SV=2
0,0,0,8516765,0,11707074,12815771,17990992,13194813,10090224,0,0,0,0,0,P35555,Fibrillin-1,FBN1,sp|P35555|FBN1_HUMAN Fibrillin-1 OS=Homo sapiens OX=9606 GN=FBN1 PE=1 SV=3
12037316,6155236.5,12677670,13088066,14720529,16695618,5967175,2238233,0,12119680,10258605,13456783,0,11661752,9144958,P35858,Insulin-like growth factor-binding protein complex acid labile subunit,IGFALS,sp|P35858|ALS_HUMAN Insulin-like growth factor-binding protein complex acid labile subunit OS=Homo sapiens OX=9606 GN=IGFALS PE=1 SV=1
567731456,492459968,291796448,423814592,467954432,667153344,522811648,506607392,622505600,303629440,624508736,698771136,723963328,630481088,403867744,P36222,Chitinase-3-like protein 1,CHI3L1,sp|P36222|CH3L1_HUMAN Chitinase-3-like protein 1 OS=Homo sapiens OX=9606 GN=CHI3L1 PE=1 SV=2
5650695680,3466953216,4977634304,5813604864,4253507328,3307761152,2833938176,4125758464,3191013888,3059179520,7260718080,6252255744,5380757504,4670579200,5021833216,P36955,Pigment epithelium-derived factor,SERPINF1,sp|P36955|PEDF_HUMAN Pigment epithelium-derived factor OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=4
22472040,0,15484848,17583748,0,6696181.5,12528512,8014714.5,0,0,15878264,21606246,0,22133910,22637496,P36980,Complement factor H-related protein 2,CFHR2,sp|P36980|FHR2_HUMAN Complement factor H-related protein 2 OS=Homo sapiens OX=9606 GN=CFHR2 PE=1 SV=1
5791617.5,0,3435363.75,3883050,0,0,0,0,0,0,5114907,5493525,4140254.75,0,0,P39059,Collagen alpha-1(XV) chain;Restin;Restin-2;Restin-3;Restin-4,COL15A1,sp|P39059|COFA1_HUMAN Collagen alpha-1(XV) chain OS=Homo sapiens OX=9606 GN=COL15A1 PE=1 SV=2
165217552,73620784,60410228,109283072,66644040,57966988,58599808,80467880,66980856,67132664,154730528,125657360,116647664,138689264,138241520,P39060,Collagen alpha-1(XVIII) chain;Endostatin,COL18A1,sp|P39060|COIA1_HUMAN Collagen alpha-1(XVIII) chain OS=Homo sapiens OX=9606 GN=COL18A1 PE=1 SV=5
61063424,138079152,97529544,54802364,152544960,80274720,77481816,57144332,50312792,62144972,71847600,74289336,77401088,79081440,87388184,P40189,Interleukin-6 receptor subunit beta,IL6ST,sp|P40189|IL6RB_HUMAN Interleukin-6 receptor subunit beta OS=Homo sapiens OX=9606 GN=IL6ST PE=1 SV=2
41775428,50658652,49327640,55920692,39039200,56614084,41557528,42333688,25900392,53533292,50441560,55205956,46005700,52546372,47673900,P40925,"Malate dehydrogenase, cytoplasmic",MDH1,"sp|P40925|MDHC_HUMAN Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=4"
25633380352,25132400640,23566876672,23604189184,20766232576,29129269248,26876682240,30484570112,30241783808,26099425280,18065422336,18173108224,17495035904,15953258496,20738875392,P41222,Prostaglandin-H2 D-isomerase,PTGDS,sp|P41222|PTGDS_HUMAN Prostaglandin-H2 D-isomerase OS=Homo sapiens OX=9606 GN=PTGDS PE=1 SV=1
232306672,224110240,206840544,247267792,257657776,43145752,47596304,45630936,58252984,75966928,403373216,236104688,345682720,322965184,212819360,P41271,Neuroblastoma suppressor of tumorigenicity 1,NBL1,sp|P41271|NBL1_HUMAN Neuroblastoma suppressor of tumorigenicity 1 OS=Homo sapiens OX=9606 GN=NBL1 PE=1 SV=2
35574880,41344428,56818612,64811940,26705426,36402388,31434810,16289911,10018595,22073116,27393238,33893688,26214490,19215504,35304528,P42785,Lysosomal Pro-X carboxypeptidase,PRCP,sp|P42785|PCP_HUMAN Lysosomal Pro-X carboxypeptidase OS=Homo sapiens OX=9606 GN=PRCP PE=1 SV=1
284661664,211939248,224927680,258238064,201707264,224815552,214969104,197595168,200639616,233573968,207701984,224393568,340069696,181885056,288111584,P43121,Cell surface glycoprotein MUC18,MCAM,sp|P43121|MUC18_HUMAN Cell surface glycoprotein MUC18 OS=Homo sapiens OX=9606 GN=MCAM PE=1 SV=2
0,8605707,13062642,0,0,15597476,8875568,6362792.5,8649950,11881425,0,21481772,0,20543766,0,P43146,Netrin receptor DCC,DCC,sp|P43146|DCC_HUMAN Netrin receptor DCC OS=Homo sapiens OX=9606 GN=DCC PE=1 SV=2
206283152,192889616,203028544,217530896,168985248,163249728,141094928,125803560,137994512,140100496,146877472,233954240,169365520,159538240,157166000,P43251,Biotinidase,BTD,sp|P43251|BTD_HUMAN Biotinidase OS=Homo sapiens OX=9606 GN=BTD PE=1 SV=2
771702400,705028288,1065750976,914430720,1232596352,409034816,430994304,497285184,560280384,522427392,799701952,707474112,844326400,688924544,798430912,P43652,Afamin,AFM,sp|P43652|AFAM_HUMAN Afamin OS=Homo sapiens OX=9606 GN=AFM PE=1 SV=1
0,26981298,13367006,33373058,0,0,7272831,0,0,0,24510512,23625142,33870756,30964488,0,P47972,Neuronal pentraxin-2,NPTX2,sp|P47972|NPTX2_HUMAN Neuronal pentraxin-2 OS=Homo sapiens OX=9606 GN=NPTX2 PE=1 SV=2
53563264,44556748,55291824,54589348,44355196,62457044,49132928,19432790,15375936,42283032,55807620,64882996,60139260,52469124,61637400,P48058,Glutamate receptor 4,GRIA4,sp|P48058|GRIA4_HUMAN Glutamate receptor 4 OS=Homo sapiens OX=9606 GN=GRIA4 PE=1 SV=2
38675156,20175118,30337144,36233848,17975926,29040056,26804868,19792490,23320358,25821460,0,30301164,27109286,23993476,21718282,P48740,Mannan-binding lectin serine protease 1;Mannan-binding lectin serine protease 1 heavy chain;Mannan-binding lectin serine protease 1 light chain,MASP1,sp|P48740|MASP1_HUMAN Mannan-binding lectin serine protease 1 OS=Homo sapiens OX=9606 GN=MASP1 PE=1 SV=3
110649568,78461832,91962440,107755760,90644128,98612032,109169032,72469048,69448168,82029904,89807968,96750200,109378912,86316224,87004536,P48745,Protein NOV homolog,NOV,sp|P48745|NOV_HUMAN Protein NOV homolog OS=Homo sapiens OX=9606 GN=NOV PE=1 SV=1
44134564,58717484,53820632,58025280,38994232,77615816,54358512,47988468,31115416,72130800,48965280,38465300,63089036,63914776,47870136,P49641,Alpha-mannosidase 2x,MAN2A2,sp|P49641|MA2A2_HUMAN Alpha-mannosidase 2x OS=Homo sapiens OX=9606 GN=MAN2A2 PE=2 SV=3
34084764,0,18368266,27155150,0,8805184,35089972,15248280,7328792,5751048.5,69746504,27525814,37344256,24950576,0,P49747,Cartilage oligomeric matrix protein,COMP,sp|P49747|COMP_HUMAN Cartilage oligomeric matrix protein OS=Homo sapiens OX=9606 GN=COMP PE=1 SV=2
33557612,33809356,29781226,30640074,38196596,24847988,24238546,28198978,23933310,23105558,37877876,33688764,38227312,29713474,33311318,P49908,Selenoprotein P,SEPP1,sp|P49908|SEPP1_HUMAN Selenoprotein P OS=Homo sapiens OX=9606 GN=SELENOP PE=1 SV=3
3325750016,3125208320,3412333056,3350725632,2586992128,3155088384,2756314880,2380464384,2232554240,3693378048,4118878464,3338263808,3972803328,4355941376,3243156992,P51693,Amyloid-like protein 1;C30,APLP1,sp|P51693|APLP1_HUMAN Amyloid-like protein 1 OS=Homo sapiens OX=9606 GN=APLP1 PE=1 SV=3
537433280,356049184,412589120,429054784,460617120,252397872,301453120,268126336,477285280,263679856,343219456,364413440,414142912,387588352,547339264,P51884,Lumican,LUM,sp|P51884|LUM_HUMAN Lumican OS=Homo sapiens OX=9606 GN=LUM PE=1 SV=2
0,0,0,0,0,14106615,14340779,0,17407836,17163800,0,0,0,0,0,P51888,Prolargin,PRELP,sp|P51888|PRELP_HUMAN Prolargin OS=Homo sapiens OX=9606 GN=PRELP PE=1 SV=1
0,0,0,0,0,10321981,0,0,4745516.5,5006082,0,0,0,0,5637876.5,P52797,Ephrin-A3,EFNA3,sp|P52797|EFNA3_HUMAN Ephrin-A3 OS=Homo sapiens OX=9606 GN=EFNA3 PE=1 SV=1
0,0,0,0,0,29096158,35033996,15512060,0,19531724,0,0,0,0,0,P52799,Ephrin-B2,EFNB2,sp|P52799|EFNB2_HUMAN Ephrin-B2 OS=Homo sapiens OX=9606 GN=EFNB2 PE=1 SV=1
155995008,118601472,150089440,181740128,116809912,275712672,189210832,128245024,114235936,229122352,223288672,218627824,219751264,180193168,184676288,P54289,Voltage-dependent calcium channel subunit alpha-2/delta-1;Voltage-dependent calcium channel subunit alpha-2-1;Voltage-dependent calcium channel subunit delta-1,CACNA2D1,sp|P54289|CA2D1_HUMAN Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Homo sapiens OX=9606 GN=CACNA2D1 PE=1 SV=3
0,9719558,11770732,0,19238890,19784026,19262204,11312863,0,14308914,18025300,16741665,14489130,15170056,0,P54756,Ephrin type-A receptor 5,EPHA5,sp|P54756|EPHA5_HUMAN Ephrin type-A receptor 5 OS=Homo sapiens OX=9606 GN=EPHA5 PE=1 SV=3
191186272,146694560,128295544,146302944,126483320,253823424,185070928,211188832,148193472,195254544,200286896,168658864,208069584,193813024,179924768,P54764,Ephrin type-A receptor 4,EPHA4,sp|P54764|EPHA4_HUMAN Ephrin type-A receptor 4 OS=Homo sapiens OX=9606 GN=EPHA4 PE=1 SV=1
508779232,509718144,456208704,460027168,368001376,395763296,385201824,291446880,296119232,305813440,448549792,578118016,583167872,551520192,489196576,P55058,Phospholipid transfer protein,PLTP,sp|P55058|PLTP_HUMAN Phospholipid transfer protein OS=Homo sapiens OX=9606 GN=PLTP PE=1 SV=1
0,0,0,0,0,5284140.5,4762693,4660812,0,4510030,0,0,0,0,0,P55268,Laminin subunit beta-2,LAMB2,sp|P55268|LAMB2_HUMAN Laminin subunit beta-2 OS=Homo sapiens OX=9606 GN=LAMB2 PE=1 SV=2
26626356,13437725,0,23793774,0,24755096,20686882,21806810,19479192,17074976,0,0,42090672,34333184,0,P55283,Cadherin-4,CDH4,sp|P55283|CADH4_HUMAN Cadherin-4 OS=Homo sapiens OX=9606 GN=CDH4 PE=2 SV=2
191267168,224889728,246787104,211191568,210052864,313365888,226470032,176762544,199315072,249165072,340126016,232540000,252962064,248902864,296357824,P55290,Cadherin-13,CDH13,sp|P55290|CAD13_HUMAN Cadherin-13 OS=Homo sapiens OX=9606 GN=CDH13 PE=1 SV=1
0,0,0,0,0,15844880,13241379,14967864,9348152,8461727,0,0,0,0,0,P55291,Cadherin-15,CDH15,sp|P55291|CAD15_HUMAN Cadherin-15 OS=Homo sapiens OX=9606 GN=CDH15 PE=1 SV=1
0,28568996,0,0,0,0,0,0,0,0,0,15538170,31158182,0,26864250,P56159,GDNF family receptor alpha-1,GFRA1,sp|P56159|GFRA1_HUMAN GDNF family receptor alpha-1 OS=Homo sapiens OX=9606 GN=GFRA1 PE=2 SV=2
70215496,52348912,46577840,74821512,37716120,124925128,72336496,99803248,103631160,107643408,22889668,87164232,52929220,83761440,36916296,P60174,Triosephosphate isomerase,TPI1,sp|P60174|TPIS_HUMAN Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3
44878316,35788168,36084920,29660206,26393000,44161120,76403536,47691716,15087073,39251548,76242744,31292904,75299136,20428838,41522288,P63261,"Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed;Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed",ACTG1;ACTB,"sp|P63261|ACTG_HUMAN Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1;sp|P60709|ACTB_HUMAN Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1"
133110904,160547600,122273776,131338648,119512880,64088620,89609008,51245252,50462152,44939372,47127592,51469224,111351688,71972888,50326372,P61626,Lysozyme C,LYZ,sp|P61626|LYSC_HUMAN Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1
6496747520,5329797632,5435074048,4816055808,5467713024,3230964992,3438027264,3550088704,3537085184,4205000448,4858855424,5505162752,5962022912,6783549952,5195357184,P61769,Beta-2-microglobulin;Beta-2-microglobulin form pI 5.3,B2M,sp|P61769|B2MG_HUMAN Beta-2-microglobulin OS=Homo sapiens OX=9606 GN=B2M PE=1 SV=1
844590208,878129792,995586432,1060132928,966252160,1285763968,1175122176,1089830912,1146826112,945090560,1095600896,1088205696,1035145856,860920192,926644672,P61916,Epididymal secretory protein E1,NPC2,sp|P61916|NPC2_HUMAN NPC intracellular cholesterol transporter 2 OS=Homo sapiens OX=9606 GN=NPC2 PE=1 SV=1
0,0,0,0,0,4801105.5,3944744,0,0,4295809,0,0,0,0,0,P61970,Nuclear transport factor 2,NUTF2,sp|P61970|NTF2_HUMAN Nuclear transport factor 2 OS=Homo sapiens OX=9606 GN=NUTF2 PE=1 SV=1
0,0,0,0,0,0,5844773,3100913.25,2654011.75,0,0,0,0,0,0,P62258,14-3-3 protein epsilon,YWHAE,sp|P62258|1433E_HUMAN 14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1
52639444,56283288,73952744,52378252,73652352,65357832,60313860,70654064,51425968,55265868,65783220,79495968,91377296,97769408,80281864,P62328,Thymosin beta-4;Hematopoietic system regulatory peptide,TMSB4X,sp|P62328|TYB4_HUMAN Thymosin beta-4 OS=Homo sapiens OX=9606 GN=TMSB4X PE=1 SV=2
19330532,20280418,28343786,20202128,24660448,33725092,36362572,18668428,18461832,9342959,38282172,29911552,28013476,26220432,23160052,P62937,"Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed",PPIA,sp|P62937|PPIA_HUMAN Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2
21827976,32182000,29761372,25868540,30641536,0,0,0,0,0,0,0,0,0,0,P63104,14-3-3 protein zeta/delta,YWHAZ,sp|P63104|1433Z_HUMAN 14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1
143732224,1887323.25,7318637.5,0,309066272,20875730,4654970880,0,0,6263925,132966144,0,6337556,5046072,0,P68871,Hemoglobin subunit beta;LVV-hemorphin-7;Spinorphin,HBB,sp|P68871|HBB_HUMAN Hemoglobin subunit beta OS=Homo sapiens OX=9606 GN=HBB PE=1 SV=2
330748256,242421424,400140576,290445920,502084736,282849696,121747184,229863248,355230336,344404576,325179456,339088672,348313120,234489824,335913376,P78324,Tyrosine-protein phosphatase non-receptor type substrate 1;Signal-regulatory protein beta-1 isoform 3,SIRPA;SIRPB1,sp|P78324|SHPS1_HUMAN Tyrosine-protein phosphatase non-receptor type substrate 1 OS=Homo sapiens OX=9606 GN=SIRPA PE=1 SV=2;sp|Q5TFQ8|SIRBL_HUMAN Signal-regulatory protein beta-1 isoform 3 OS=Homo sapiens OX=9606 GN=SIRPB1 PE=1 SV=1
0,0,0,0,0,0,0,0,0,0,179303536,170574032,158780608,53181296,119220032,P78413,Iroquois-class homeodomain protein IRX-4,IRX4,sp|P78413|IRX4_HUMAN Iroquois-class homeodomain protein IRX-4 OS=Homo sapiens OX=9606 GN=IRX4 PE=1 SV=2
236604784,230605984,287726368,331153088,218916800,383549472,325152000,241973152,213631376,283722560,187119840,232274352,234197168,152130128,244366784,P78509,Reelin,RELN,sp|P78509|RELN_HUMAN Reelin OS=Homo sapiens OX=9606 GN=RELN PE=1 SV=3
5615465.5,6555238,20092402,0,7386063.5,8848411,4888263.5,0,0,5681871,0,10494216,10251176,7232521,0,P80108,Phosphatidylinositol-glycan-specific phospholipase D,GPLD1,sp|P80108|PHLD_HUMAN Phosphatidylinositol-glycan-specific phospholipase D OS=Homo sapiens OX=9606 GN=GPLD1 PE=1 SV=3
20265050,30921142,26122106,25725820,23907782,25116544,16828950,15297739,15416799,19442902,44974428,34070784,42323176,31816084,25722122,P80723,Brain acid soluble protein 1,BASP1,sp|P80723|BASP1_HUMAN Brain acid soluble protein 1 OS=Homo sapiens OX=9606 GN=BASP1 PE=1 SV=2
43090700,23535130,52958964,44865216,36248656,52925100,45831564,49852916,43013728,45448280,47507380,76495448,68171296,70684192,0,P98095,Fibulin-2,FBLN2,sp|P98095|FBLN2_HUMAN Fibulin-2 OS=Homo sapiens OX=9606 GN=FBLN2 PE=1 SV=2
288315200,220910224,217164704,266375232,233681360,204324272,210755264,233235440,181926976,169255440,230069744,152565872,328796672,266669536,270957632,P98160,Basement membrane-specific heparan sulfate proteoglycan core protein;Endorepellin;LG3 peptide,HSPG2,sp|P98160|PGBM_HUMAN Basement membrane-specific heparan sulfate proteoglycan core protein OS=Homo sapiens OX=9606 GN=HSPG2 PE=1 SV=4
11476500,0,0,9964202,14773784,30259600,30511778,17088746,14506530,11612865,8127189,10206562,0,7039028,9051912,Q01459,Di-N-acetylchitobiase,CTBS,sp|Q01459|DIAC_HUMAN Di-N-acetylchitobiase OS=Homo sapiens OX=9606 GN=CTBS PE=1 SV=1
15655087,14431507,14702198,37343656,15294022,8920149,22249910,39622448,15344936,9815499,24861512,14464714,21441770,41790284,45354368,Q01995,Transgelin,TAGLN,sp|Q01995|TAGL_HUMAN Transgelin OS=Homo sapiens OX=9606 GN=TAGLN PE=1 SV=4
405488896,287864320,397758080,355074656,379196704,333939936,372412480,293754944,386159744,405525472,274759328,359555936,475745312,265859392,354125664,Q02246,Contactin-2,CNTN2,sp|Q02246|CNTN2_HUMAN Contactin-2 OS=Homo sapiens OX=9606 GN=CNTN2 PE=1 SV=1
43458660,46865132,28659468,31758404,0,44964952,29376472,34280904,62202648,37697660,0,59200740,0,55700284,60116036,Q02487,Desmocollin-2,DSC2,sp|Q02487|DSC2_HUMAN Desmocollin-2 OS=Homo sapiens OX=9606 GN=DSC2 PE=1 SV=1
80187008,70264880,74151288,69200048,50445160,76562736,73839328,48216280,21642138,60231612,52132236,55982648,35977400,30320142,40153056,Q02818,Nucleobindin-1,NUCB1,sp|Q02818|NUCB1_HUMAN Nucleobindin-1 OS=Homo sapiens OX=9606 GN=NUCB1 PE=1 SV=4
24621876,30076010,27410642,28322472,24492400,14828593,15131798,16235956,19194556,14702871,0,22941046,22940614,34640284,25184132,Q03167,Transforming growth factor beta receptor type 3,TGFBR3,sp|Q03167|TGBR3_HUMAN Transforming growth factor beta receptor type 3 OS=Homo sapiens OX=9606 GN=TGFBR3 PE=1 SV=3
84654744,81220136,103859048,94983376,131302272,54207184,50618864,53160656,57296216,86116816,148007648,118646880,111328208,154539840,228734176,Q03591,Complement factor H-related protein 1,CFHR1,sp|Q03591|FHR1_HUMAN Complement factor H-related protein 1 OS=Homo sapiens OX=9606 GN=CFHR1 PE=1 SV=2
202016352,198592192,203306512,252231040,164784048,208757312,136859968,130508136,148926192,206007392,294447136,252551872,243309536,273018816,163264704,Q06481,Amyloid-like protein 2,APLP2,sp|Q06481|APLP2_HUMAN Amyloid-like protein 2 OS=Homo sapiens OX=9606 GN=APLP2 PE=1 SV=2
20642146,14524499,15134025,27229704,16855686,10058942,11046804,12120240,10786687,0,20406642,18170072,21124012,15594911,18901770,Q07954,Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain,LRP1,sp|Q07954|LRP1_HUMAN Prolow-density lipoprotein receptor-related protein 1 OS=Homo sapiens OX=9606 GN=LRP1 PE=1 SV=2
10218122,7211924.5,8161446,9140686,10504418,21399970,12786200,11831730,14698166,17091696,13775027,0,11958570,17233852,17979028,Q08174,Protocadherin-1,PCDH1,sp|Q08174|PCDH1_HUMAN Protocadherin-1 OS=Homo sapiens OX=9606 GN=PCDH1 PE=1 SV=2
986555712,721575360,945137024,845988992,1028642944,727312000,799182400,812966848,924106176,1017194176,877252480,890895232,796650880,855079616,761896064,Q08380,Galectin-3-binding protein,LGALS3BP,sp|Q08380|LG3BP_HUMAN Galectin-3-binding protein OS=Homo sapiens OX=9606 GN=LGALS3BP PE=1 SV=1
0,0,0,0,0,4322944.5,5231601.5,0,3638680.25,0,0,0,0,6882839.5,0,Q08431,Lactadherin;Lactadherin short form;Medin,MFGE8,sp|Q08431|MFGM_HUMAN Lactadherin OS=Homo sapiens OX=9606 GN=MFGE8 PE=1 SV=3
66389740,44477432,74693304,94638296,69332808,62289656,77386768,83179112,62907192,60668416,84132568,93549816,70789920,92486512,74961488,Q08629,Testican-1,SPOCK1,sp|Q08629|TICN1_HUMAN Testican-1 OS=Homo sapiens OX=9606 GN=SPOCK1 PE=1 SV=1
17151726,0,0,0,7905355.5,14463465,19812432,13549148,10856296,14074838,12792168,10394031,0,0,0,Q10471,Polypeptide N-acetylgalactosaminyltransferase 2;Polypeptide N-acetylgalactosaminyltransferase 2 soluble form,GALNT2,sp|Q10471|GALT2_HUMAN Polypeptide N-acetylgalactosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=GALNT2 PE=1 SV=1
